season,player_id,player_display_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2022,00-0033873,Patrick Mahomes,QB,fantasy_points,1,416.4,1,1,1,1,1,1
2022,00-0034857,Josh Allen,QB,fantasy_points,2,395.52,1,1,1,1,1,1
2022,00-0036389,Jalen Hurts,QB,fantasy_points,3,378.04,1,1,1,1,1,1
2022,00-0036442,Joe Burrow,QB,fantasy_points,4,350.7,0,1,1,1,1,1
2022,00-0030565,Geno Smith,QB,fantasy_points,5,303.88,0,1,1,1,1,1
2022,00-0036945,Justin Fields,QB,fantasy_points,6,295.98,0,1,1,1,1,1
2022,00-0036971,Trevor Lawrence,QB,fantasy_points,7,295.62,0,0,1,1,1,1
2022,00-0029604,Kirk Cousins,QB,fantasy_points,8,291.58,0,0,1,1,1,1
2022,00-0035710,Daniel Jones,QB,fantasy_points,9,289,0,0,1,1,1,1
2022,00-0033106,Jared Goff,QB,fantasy_points,10,283.32,0,0,1,1,1,1
2022,00-0036355,Justin Herbert,QB,fantasy_points,11,279.26,0,0,1,1,1,1
2022,00-0035700,Josh Jacobs,RB,fantasy_points,1,275.3,1,1,1,1,1,1
2022,00-0019596,Tom Brady,QB,fantasy_points,12,271.66,0,0,1,1,1,1
2022,00-0033280,Christian McCaffrey,RB,fantasy_points,2,271.36,1,1,1,1,1,1
2022,00-0032764,Derrick Henry,RB,fantasy_points,3,269.76,1,1,1,1,1,1
2022,00-0033699,Austin Ekeler,RB,fantasy_points,4,265.7,0,1,1,1,1,1
2022,00-0034791,Nick Chubb,RB,fantasy_points,5,254.4,0,1,1,1,1,1
2022,00-0036322,Justin Jefferson,WR,fantasy_points,1,240.66,1,1,1,1,1,1
2022,00-0023459,Aaron Rodgers,QB,fantasy_points,13,239.20000000000002,0,0,0,1,1,1
2022,00-0034796,Lamar Jackson,QB,fantasy_points,14,236.08,0,0,0,1,1,1
2022,00-0031381,Davante Adams,WR,fantasy_points,2,235.5,1,1,1,1,1,1
2022,00-0036212,Tua Tagovailoa,QB,fantasy_points,15,230.92000000000002,0,0,0,1,1,1
2022,00-0034844,Saquon Barkley,RB,fantasy_points,6,227,0,1,1,1,1,1
2022,00-0029263,Russell Wilson,QB,fantasy_points,16,224.76000000000002,0,0,0,1,1,1
2022,00-0033040,Tyreek Hill,WR,fantasy_points,3,222.2,1,1,1,1,1,1
2022,00-0031280,Derek Carr,QB,fantasy_points,17,219.08,0,0,0,1,1,1
2022,00-0033948,Jamaal Williams,RB,fantasy_points,7,213.9,0,0,1,1,1,1
2022,00-0035676,A.J. Brown,WR,fantasy_points,4,211.6,0,1,1,1,1,1
2022,00-0035261,Tony Pollard,RB,fantasy_points,8,209.8,0,0,1,1,1,1
2022,00-0031588,Stefon Diggs,WR,fantasy_points,5,208.6,0,1,1,1,1,1
2022,00-0030506,Travis Kelce,TE,fantasy_points,1,206.3,1,1,1,1,1,1
2022,00-0035228,Kyler Murray,QB,fantasy_points,18,200.52,0,0,0,1,1,1
2022,00-0033893,Dalvin Cook,RB,fantasy_points,9,198.8,0,0,1,1,1,1
2022,00-0033077,Dak Prescott,QB,fantasy_points,19,198.60000000000002,0,0,0,1,1,1
2022,00-0035243,Miles Sanders,RB,fantasy_points,10,196.70000000000002,0,0,1,1,1,1
